"No.","Time","Source","Destination","Protocol","Length","Info"
"836","1.688517","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1147561 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"837","1.688517","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"838","1.688675","10.120.238.0","108.62.5.3","TCP","54","49236  >  443 [ACK] Seq=43 Ack=1150481 Win=32964 Len=0"
"839","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1150481 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"840","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1151941 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"841","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1153401 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"842","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1154861 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"843","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1156321 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"844","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1157781 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"845","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1159241 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"846","1.693365","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"847","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1162161 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"848","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1163621 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"849","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1165081 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"850","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1166541 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"851","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1168001 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"852","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1169461 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"853","1.693365","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"854","1.693365","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"855","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1173841 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"856","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1175301 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"857","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1176761 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"858","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1178221 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"859","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1179681 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"860","1.693365","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"861","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1182601 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"862","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1184061 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"863","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1185521 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"864","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1186981 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"865","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1188441 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"866","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1189901 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"867","1.693365","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1191361 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"868","1.693676","10.120.238.0","108.62.5.3","TCP","54","49236  >  443 [ACK] Seq=43 Ack=1192821 Win=32964 Len=0"
"869","1.697512","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1192821 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"870","1.697512","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1194281 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"871","1.697512","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1195741 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"872","1.697512","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1197201 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"873","1.697512","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1198661 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"874","1.697512","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1200121 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"875","1.697512","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1201581 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"876","1.697512","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1203041 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"877","1.697512","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"878","1.697512","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1205961 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"879","1.697512","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1207421 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"880","1.697512","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1208881 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"881","1.697512","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1210341 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"882","1.697512","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"883","1.697512","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"884","1.697512","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1214721 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"885","1.697663","10.120.238.0","108.62.5.3","TCP","54","49236  >  443 [ACK] Seq=43 Ack=1216181 Win=32964 Len=0"
"886","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1216181 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"887","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1217641 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"888","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1219101 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"889","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1220561 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"890","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1222021 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"891","1.988378","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"892","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1224941 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"893","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1226401 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"894","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1227861 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"895","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1229321 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"896","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1230781 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"897","1.988378","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data, Encrypted Data"
"898","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1233701 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"899","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1235161 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"900","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1236621 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"901","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1238081 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"902","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1239541 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"903","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1241001 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"904","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1242461 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"905","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1243921 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"906","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1245381 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"907","1.988378","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"908","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1248301 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"909","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1249761 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"910","1.988378","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"911","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1252681 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"912","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1254141 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"913","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1255601 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"914","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1257061 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"915","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1258521 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"916","1.988378","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1259981 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"917","1.988590","10.120.238.0","108.62.5.3","TCP","54","49236  >  443 [ACK] Seq=43 Ack=1261441 Win=32964 Len=0"
"918","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1261441 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"919","1.991910","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data"
"920","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1264361 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"921","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1265821 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"922","1.991910","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"923","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1268741 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"924","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1270201 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"925","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1271661 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"926","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1273121 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"927","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1274581 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"928","1.991910","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"929","1.991910","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"930","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1278961 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"931","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1280421 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"932","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1281881 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"933","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1283341 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"934","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1284801 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"935","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1286261 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"936","1.991910","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"937","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1289181 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"938","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1290641 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"939","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1292101 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"940","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1293561 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"941","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1295021 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"942","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1296481 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"943","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1297941 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"944","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1299401 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"945","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1300861 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"946","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1302321 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"947","1.991910","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"948","1.991910","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1305241 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"949","1.992141","10.120.238.0","108.62.5.3","TCP","54","49236  >  443 [ACK] Seq=43 Ack=1306701 Win=32964 Len=0"
"950","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1306701 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"951","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1308161 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"952","1.996763","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"953","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1311081 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"954","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1312541 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"955","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1314001 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"956","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1315461 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"957","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1316921 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"958","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1318381 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"959","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1319841 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"960","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1321301 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"961","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1322761 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"962","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1324221 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"963","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1325681 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"964","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1327141 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"965","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1328601 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"966","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1330061 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"967","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1331521 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"968","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1332981 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"969","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1334441 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"970","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1335901 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"971","1.996763","108.62.5.3","10.120.238.0","SSLv2","1514","Encrypted Data [TCP segment of a reassembled PDU]"
"972","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1338821 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"973","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1340281 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"974","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1341741 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
"975","1.996763","108.62.5.3","10.120.238.0","TCP","1514","443  >  49236 [ACK] Seq=1343201 Ack=43 Win=135 Len=1460 [TCP segment of a reassembled PDU]"
